"CODE","INTITULE","Nom","TELEPHONE1","EMAIL","ADLIVR_LIGNE1","ADLIVR_LIGNE2","ADLIVR_VILLE","ADLIVR_CODE_POSTAL","CONTRAT_DU","CONTRAT_AU","CODE_VENDEUR"
"300761","NON CLIENT","LE GRILL AU THYM","05 56 51 05 04","","4 RUE FAUSSET","","BORDEAUX","33000","","","4"
"300511","","LE JARDIN DE JULIETTE","0556608633","","48 ROUTE DU CAP FERRET","","LEGE CAP FERRET","33950","","","5"
"200023","ANCIEN CLIENT","LE KALAKA","","","","","","","","","7"
"300981","","LE LONGCHAMPS","0556076237","","515 COURS DE LA LIBERATION","","TALENCE","33400","","","6"
"301039","","LE LOUP","0769293941","","66 RUE DU LOUP","","BORDEAUX","33000","","","6"
"301253","NON CLIENT","LE LUMA - les 3 J","05 56 67 53 55","","105 cours du Général de Gaulle","","ARBANATS","33640","","","13"
"301152","NON CLIENT","LE MABLY","0556443010","jt.lemably@gmail.com","12 RUE MABLY","","BORDEAUX","33000","","","12"
"300268","","LE MANSOUR","06.78.40.86.18","gregory.acapandie@hotmail.fr","118 alexis capelle","","BEGLES","33130","","","2"
"300174","","LE MARTELOT PIERRE","0672405329","","","","","","","",""
"300880","CLIENT","LE MEDOC ANTILLAIS","","letinnier.michel@outlook.fr","5 RUE DU MAQUIS DES VIGNES","","BEGADAN","33340","22/02/2018","","4"
"300068","NON CLIENT","LE MELTING - POTES","06.89.91.06.55","lemeltingpotes33@gmail.com","13 rue pierre dignac","","LA TESTE DE BUCH","33260","","","2"
"301301","NON CLIENT","LE MEUNIER D'EYRANS","05 56 72 73 69","","1 RUE DES OEILLETS","","SAINT MEDARD D'EYRANS","33650","","","13"
"301051","","LE MONDE DANS VOTRE TASSE","05 58 56 91 30","sarldhhb@gmail.com","7 Place du Marché","","SAINT PAUL LES DAX","40990","","","7"
"100122","NON CLIENT","LE MOULIN DE SAIGE","","","","","","","","","1"
"300438","","LE MOULIN DES DELICES","0545316205","lemoulindesdelices-ruffec@orange.fr","7 Place Aristide Briand","","RUFFEC","16700","","","1"
"300725","NON CLIENT","LE MOULIN Le fournil d'Audenge","05 57 76 0757","","ANGLE AVENUE DU VIEUX BOURG","2 ROUTE DE BORDEAUX","AUDENGE","33980","","","4"
"300439","CLIENT","LE PAIN DU KOIN","09 72 56 89 26","lepaindukoin@yahoo.fr","69 Cours d'Albret","","BORDEAUX","33000","21/12/2018","20/12/2019","7"
"300152","","LE PALAIS DE LA TRUFFE","06.73.63.92.39","palaisdelatruffe@gmail.com","2 place du palais","","BORDEAUX","33000","","","2"
"300097","","LE PARADIS DES GOURMANDS","06.87.75.61.60","yves.saugrain@hotmail.fr","172 rue sainte catherine","","BORDEAUX","33000","","","2"
"100070","","LE PASSAGE","","","246 Boulevard de la Cote d'Argent","","ARCACHON","33120","","",""
"300965","","LE PAULY","0553283010","","LD LES 4 ROUTES","","CENAC ET SAINT JULIEN","24250","","","5"
"100226","","LE PETIT BASTIDE","06.12.10.90.64","","51 cours le rouzic","","BORDEAUX","33000","","","2"
"300246","","LE PETIT JAMBON DE CARPALLO","","demartylaura@yahoo.fr","","","","","","","1"
"200276","","LE PETIT LURIEN","0559054226","lepetitlurien@gmail.com","Fabrèges","Hameau Artouste","LARUNS","6440","","","4"
"100058","","LE PIERRE CURIE","06 30 36 95 59","","55 Rue Pierre Curie","","BEGLES","33130","","","1"
"301213","NON CLIENT","LE PISTOU","0665663935","gchevalerias16@gmail.com","PLACE DES HALLES","","Angouleme","16000","","","12"
"301160","CLIENT","LE PONTAC","05 56 87 08 42","joao.mareal66@hotmail.com","FAGI","76 AVENUE DES PYRENEES","VILLENAVE D'ORNON","33140","24/10/2018","23/10/2019","12"
"300297","","LE PRE EN BULLE","05.56.49.38.73","","1398 avenue de bordeaux","","SAINT JEAN D'ILLAC","33127","","","1"
"300758","NON CLIENT","LE PRESSOIR","05 53 80 56 78","restaurantlepressoir.24@orange.fr","20 rue de Montpon","","ST Médard de Gurcon","24610","","","5"
"100007","CLIENT","LE RAJWAL","05 56 44 25 97","rajwal@live.fr","","","","","12/02/2018","11/02/2022","1"
"200152","","LE RAPHAEL","","leraphael40@gmail.com","","","","","","","7"
"300076","NON CLIENT","LE REEF","05.58.78.39.15","dodue@wanadoo.fr","372 boulevard des sables","","BISCARROSSE","40600","","","2"
"300031","","LE RELAIS DE L'ESTUAIRE","05 57 64 70 36","contact@relais-estuaire.fr","79 Rue Principale","","ETAULIERS","33820","","","2"
"300773","","LE RESTAURANT DES PINS","","","109 AVENUE DE L'ADOUR","","ANGLET","64600","","","7"
"301231","NON CLIENT","LE ROBINSON","0687832177","robinson.direction@gmail.com","6 AVENUE DE BIGHAMTON","","LA TESTE DE BUCH","33260","","","12"
"301332","","LE ROY Sophie","","sophiefavre1@hotmail.com","","","BORDEAUX","33000","","","1"
"300067","NON CLIENT","LE SAINT VIVIEN","05.56.16.20.22","","493 ROUTE DE TOULOUSE","","BRUGES","33520","","","2"
"300102","CLIENT","LE SALADIN","05 56 52 87 21","","16 Bis Rue Latour","","BORDEAUX","33000","25/02/2016","24/02/2019","1"
"301150","NON CLIENT","LE SALON DU LAC","0648704463","ninatoucta@outlook.fr","11 LOTISSEMENT LE LUGAT","","ST MAGNE","33125","","","2"
"300727","CLIENT","LE SCAMPI GRILL","05 53 94 40 03","","","route nationale 113","STE BAZEILLE","47180","26/02/2018","25/02/2022","5"
"300103","","LE SNACK LEDONISTE","","","","","","","","","1"
"300825","NON CLIENT","LE SPEAKEASY","0609305505","","PLACE CAMILLE GODART","","BORDEAUX","33000","","","4"
"300078","NON CLIENT","LE TABLIER","06.63.31.19.96","tavernier.denis@wanadoo.fr","18 bis, allée de boissières","","AUDENGE","33980","","","2"
"100101","NON CLIENT","LE TASSILI","05 56 52 71 03","","22 Rue du Palais Gallien","","BORDEAUX","33000","","","1"
"200027","NON CLIENT","LE TOURNY","05 57 25 70 52","","","","","","","","1"
"300118","","LE TRANSAT","05.58.48.57.17","","centre commercial des gourbets","","MOLIETS","40660","","","2"
"301208","NON CLIENT","LE TROQUET","0699465113","","18 RUE FERNAND PHILLIIPART","","BORDEAUX","33000","","","12"
"300320","","LE VAPO BAR","05.56.83.71.33","olivier.cucurron@gmail.com","5 cours lamarque","","ARCACHON","33120","","","2"
"301316","NON CLIENT","LE VERROU","0667941258","","3,RUE JOSEPHINE BAKER","","BORDEAUX","33000","","","12"
"300080","NON CLIENT","LE VOILIER DE KSO","06.59.46.95.17","canselyn@hotmail.fr","19 rue hosmin dupuy","","CAZAUX","33260","","","2"
"300355","CLIENT","LEAL ELODIE VALERIE - Au Cocon d'Elodie","05 57 83 14 50","","291 Avenue du Général de Gaulle","","Cadaujac","33140","18/09/2018","17/09/2021","7"
"100037","","LEASECOM","0557920523","cbeaudiment@leasecom.fr","","","","","","","1"
"200272","","LEKUA","0662931724","lekua-anglet@hotmail.com","299 Avenue De La Barre","","ANGLET","64600","","","4"
"301312","NON CLIENT","LEONCE","0618101919","","22 RUE NOTRE DAME DES PASSES","","ARCACHON","33120","","","12"
"300227","CLIENT","LES 3 MOUSQUETAIRES","05 56 27 09 07","alestroismousquetaires@sfr.fr","22 Place Gambetta","","PODENSAC","33720","28/09/2018","27/08/2022","5"
"301081","","LES ARTISANS DU BON GOUT SARL","0556626755","","5 rue de L'oeuille","","CADILLAC","33410","","","2"
"100072","CLIENT","LES BELLES PERDRIX DE TROPLONG MONDOT","05 57 55 32 05","nn@chateau-troplong-mondot.com","MONDOT","1 Lieu dit Mondot","SAINT EMILION","33330","14/02/2016","","1"
"200313","","LES COULISSES","0559240202","jeromethion@orange.fr","19 Avenue Marechal Foch","","Biarritz","64200","","","4"
"300318","","LES COUTURIERS DU VERRE ""L'Atelier""","09 80 99 53 69","lescouturiersduverre@free.fr","88 Rue Notre Dame","","BORDEAUX","33000","","","7"
"100041","NON CLIENT","LES DOUCEURS DE LOUISE","","","17 Cours du Maréchal Gallieni","","LEOGNAN","33850","","","1"
"301115","","LES EMBOUCANEURS","0629181719","sarltimbert@gmail.com","","","","","","",""
"100050","NON CLIENT","LES EMPORTES DE CABANAC","0556946176","","4 Route des Graves","","CABANAC ET VILLAGRAINS","33650","","","1"
"100048","NON CLIENT","LES EMPORTES DU PICCOLO","0556200838","","80 Avenue du General de Gaulle","","LA BREDE","33650","","","1"
"200042","","LES ENFANTS TERRIBLES","05 59 24 70 15","enfanterribles@gmail.com","","","","","","","7"
"300551","","LES GREENS D'EUGENIE","05 58 51 11 63","contact@golf-eugenie.fr","687 ROUTE D EUGENIE","","BAHUS SOUBIRAN","40320","","","1"
"300952","","LES HUITRES VERGEZ","0786430085","","","","","","","",""
"301317","NON CLIENT","LES JUMELAS","05 56 64 09 44","","11 RUE DE PYREQUES","","LEOGNAN","33850","","","13"
"300475","","LES PETITES ARCADES","","nicolas.dejean@live.fr","1 Place de l'hotel de ville","","SAINT LOUBES","33450","","","7"
"200316","","LES PINS BINESKA","0559631208","restaurantlespins.contact@gmail.com","86 Avenue De L'Adour","","ANGLET","64600","","","4"
"300159","","LES PINS DU MOULLEAU","06 28 42 61 46","reservation@lespinsdumoulleau.com","248 boulevard de la cote d'argent","","ARCACHON","33120","","","2"
"300983","CLIENT","LES QUATRE SAISONS - Les piz de Charlott","05 56 03 40 45","lespizzasdecharlotte@gmail.com","513 Route de Toulouse","","VILLENAVE D'ORNON","33140","31/05/2018","30/05/2022","4"
"300730","NON CLIENT","LES SAUVAGES","","","49 cours de la Martinique","","BORDEAUX","33000","","","4"
"200096","","LES TERRASSES","05 58 72 10 20","karinesiles@hotmail.fr","","","","","","","7"
"200002","ANCIEN CLIENT","LES TERRASSES DU VIGEAN","","y.hellies@free.fr","","","","","","","1"
"300030","","LES TERRASSES DU VIGEAN","","","","","","","","","1"
"300816","NON CLIENT","LES TROIS COUPS","0670794161","","32 RUE DES ALLAMANDIERS","","BORDEAUX","33800","","","4"
"300753","NON CLIENT","LETTUCE GARDEN","05 56 50 44 72","","52 RUE FRACONARD","","BRUGES","33500","","","4"
"301134","","LEVEVRE Damien","0650632122","","","","","","","",""
"301261","","LHERMITTE","","","","","","","","",""
"300004","NON CLIENT","LICENCIE VAPOTE MOI","","","","","COGNAC","16100","","","1"
"300700","","LIEU DIT VIN","0953044786","","9 rue des Faussets","","BORDEAUX","33000","","","4"
"300468","","LIXXBAIL","0243419500","","","","","","","",""
"100034","","LIXXBAIL PAU","0559986740","","70 Avenue SALLENAVE","Immeuble Les Alizés CS47542","PAU","64075","","","7"
"200037","","LIZARRA OSTATUA","05 59 37 00 99","","","","","","","","7"
"300417","","LLOYD-COMPANY - Pizzeria Café Pyrénées","","","Centre Commercial 4 Pavillons","","LORMONT","33310","","","7"
"300392","","LOGHOS ""Bordeaux Nord""","","f.amari@bordeauxnord.com","24 Rue des Cavailles","","LORMONT","33310","","","7"
"200166","","LOLAKI","05 59 85 43 55","","","","","","","","7"
"200361","CLIENT","LORMAND Fréderic Jean - Le Fin Couteau","","fredboucherie@yahoo.fr","864 Route de la Croix Blanche","","PEY","40300","10/01/2019","09/01/2023","5"
"300099","","LOU TOTEM","05.56.54.66.72","restaurantloutotem@orange.fr","243 route des grands lacs","","GUJAN MESTRAS","33470","","","2"
"200008","","LOUNGE KFE SARL TICAMA","06 98 44 03 94","loungekfe64@gmail.com","","","","","","","7"
"200133","","LUMILED CREATION","06 12 16 65 89","contact@lumiled-creation.com","","","","","","","7"
"200239","","LURRA","0559293068","","48 Rue Francis James","","HASPARREN","64240","","","4"
"301321","NON CLIENT","La Fusion","","","C.C BAB 2","1 Avenue Jean Léon Laporte","ANGLET","64600","","","7"
"200117","","La P'tite cuillère","","","","","","","","","1"
"300790","","La Piece de Boeuf","05 59 59 83 09","","14 Rue d'Espagne","","BAYONNE","64100","","","7"
"301212","NON CLIENT","La Table","","latableclc@yahoo.fr","","","","","","","7"
"300505","NON CLIENT","Le -RE-","","","20 quai de Bacalan","","BORDEAUX","33000","","","5"
"300850","NON CLIENT","Le Camelia Fleuriste","0687218149","","60 avenue de Branne","","TRESSES","33370","","","6"
"301023","NON CLIENT","Le Lieu","05 59 45 42 18","lelieuanglet@gmail.com","5 Place des Docteurs Gentilhe","","ANGLET","64600","22/05/2018","21/05/2023","7"
"300510","","Le Pré en Bulles","0556493873","","1398 avenue de Bordeaux","","SAINT JEAN D'ILLAC","33127","","","5"
"300542","","Le boudoir de Sophie","0671814379","","14 rue Sicard","","BORDEAUX","33000","","","5"
"300910","","Les Biarrotes","","vero.hamon.073@orange.fr","Place Saint Eugénie","","BIARRITZ","64200","","","7"
"301147","NON CLIENT","Les Bruyères","","afontaine@conservateur-conseil.fr","16 Avenue Louis Broglie","","PESSAC","33600","","","7"
"300752","NON CLIENT","M.C.S.A - O 3 FONTAINES","","","19 RUE DE LA PORTE","","SAINT EMILION","33330","","","4"
"300180","","MA PART DES ANGES","06.26.98.34.95","emmanuel@mapartdesanges.com","10 rue de la vieille église","","MERIGNAC","33700","","","2"
"300036","","MACQUIGNEAU COIFFURE","05.56.12.20.26","","15 rue Richard Wagner","","MERIGNAC","33700","","","2"
"300839","CLIENT","MAE JA","","jplav@numericable.fr","9 RUE DES FLEURS","","EYSINES","33320","30/01/2018","","4"
"301306","NON CLIENT","MAISON BERTHE ET GUILHEM","06 69 92 24 64","","39 RUE CHEVERUS","","BORDEAUX","33000","","","12"
"100061","","MAISON LETTIERI","05 56 86 07 52","","15 Place Stalingrad","","BORDEAUX","33000","","","1"
"300826","NON CLIENT","MAISON PILLET","05 56 08 36 60","maison.pillet@wanadoo.fr","167 avenue Louis Barthou","","BORDEAUX","33200","","","4"
"300656","","MAISONS SEGUIN Puits d'amour de Captieux","0679206721","maisonseguin@hotmail.fr","4 rue de la gare","","Captieux","33840","","","5"
"200259","","MANU PRIMEUR","","dosreiscatherine@gmail.com","Halles","","ANGLET","64600","","","4"
"301303","NON CLIENT","MARHABA","0698836865","","27 RUE DES FAURES","","BORDEAUX","33000","","","12"
"300245","","MARLIER Eddy - VIVAL","","marlier.eddy2014@sfr.fr","","","","","","","1"
"300536","","MAS EXPERTISE","","","","","BAYONNE","64100","","","4"
"301296","NON CLIENT","MATTEO","0638581912","matteo.bdx.bastide@gmail.com","22 ALLEE SERR","","BORDEAUX","33100","","","12"
"200285","EURL DORIZA","MAUPITI","0559548716","maupitirestaurant@hotmail.fr","501 avenue General De Gaule","","BIDART","64210","","","4"
"300651","NON CLIENT","MAXIME KEBAB","05 56 63 34 92","","84 COURS DU MARECHAL DELATTRE DE","TASSIGNY","LANGON","33210","","","5"
"100208","","MEAT PACK ""LA CAGETTE""","","","","","","","","","1"
"301271","NON CLIENT","MEDIAL CONCEPT LA BREDE","05 40 54 28 69","","1 RUE MONTESQUIEU","","LA BREDE","33650","","","1"
"300732","CLIENT","MELANIE CADET - Bistrot Saint Genes","","melaniecadet@orange.fr","12 PLACE LOUIS BARTHOU","","BORDEAUX","33000","28/11/2017","27/11/2021","1"
"200349","","MERZEAU LUDOVIC","0556630016","","","45 RUE MAUBEC","LANGON","33210","","","5"
"300403","","METROPOLITAIN","","plessardmaxime@aol.com","55 Cours Alsace Lorraine","","BORDEAUX","33000","","","7"
"200273","CLIENT","MHD - MICHEL HENRY DISTRIBUTION","05 59 56 59 59","bealeph@gmail.com","741 Route De Dax","","BENESSE MAREMNE","40230","04/11/2016","03/11/2020","4"
"300324","","MICKY'S DINER","","contact@mickysdiner.fr","Avenue des Forges","","TARBES","65000","","","1"
"300050","","MIEUX","06.60.36.87.35","contact@boutique-mieux.fr","37 rue saint james","","BORDEAUX","33000","","","2"
"100125","NON CLIENT","MILITARIA DIFFUSION SAS","","","101 Rue Fondaudège","","BORDEAUX","33000","","","1"
"300878","CLIENT","MINKAN EYISAN DONE - Coluche","","","40 Rue du Pas Saint georges","","BORDEAUX","33000","26/01/2018","25/01/2022","7"
"300278","","MOLINATTI Olivier - ADAM'S PEAK","","adamspeak@outlook.fr","2 Rue du 14 Juillet","","BUDOS","33720","","","1"
"300699","","MOMODA","0556317043","","14 place des augustins","","BORDEAUX","33000","","","4"
"100182","CLIENT","MONETIQUE PLUS","","monetiqueplus@free.fr","Rue Fondaudège","","BORDEAUX","33000","","04/07/2017","1"
"300028","","MONTICCIOLO Evelyne CAMPING LA PRAIRIE","","eve.dugal@yahoo.fr","","","","","","","1"
"300411","","MORALA Mathieu","0669565301","","","","","","","","1"
"200101","","MR DALBOS","","","","","","","","","7"
"300182","","MSK MARKET","06.25.37.72.41","l.artiste.33@hotmail.fr","31 cours pasteur","","BORDEAUX","33300","","","2"
"301331","NON CLIENT","Magasin Basket ""La Zone""","","loroco64@hotmail.fr","","","ANGLET","64600","","","7"
"200090","","Mairie - Piscine Municipale","05 59 29 60 22","","","","","","","","7"
"300379","","Mairie Bayonne ""Piscine Municipale""","","b.camgrand@bayonne.fr","Avenue Paul Pras","","BAYONNE","64100","","","7"
"200013","","Mairie de Seignosse Atlantic Parc","05 58 49 89 85","","","","","","","","7"
"200086","CLIENT","Maison Laurent Frappier","05 59 23 67 22","","","","","","10/05/2018","09/05/2022","7"
"200167","","Maza Café","05 59 85 84 59","melpero@hotmail.fr","","","","","","","7"
"200020","","Meltin ''SARL LES DUNES''","05 58 48 53 78","meltin@hotmail.fr","Avenue de l'Océan","","MOLIETS","40660","","","7"
"100039","NON CLIENT","Monsieur Dorian FONTANEAU","0674287822","fontaneau.dorian@laposte.net","","","","","","","1"
"301342","","Mr Goni Thomas","0686307994","","","","","","","",""
"200100","","Mr LAURET Alain","","","","","","","","","7"
"200026","","Mr Minne","05 59 20 08 70","","","","","","","","7"
"300875","","NAECO ET NOSSIOP","0660242485","","124 bis avenue du géneral Leclerc","","BORDEAUX","33200","","","4"
"300094","","NAPOLI PIZZA","05.56.88.66.82","napoli.pizza0811@orange.fr","62 avenue des pyrénées","","LE BARP","33114","","","2"
"100052","","NATIOCREDIMURS","0141972000","","DIRECTION COMMERCIALE - Agence PRO","12ème Etage - 46/52 Rue Arago","PUTEAUX Cedex","92800","","",""
"100013","","NATIXIS LEASE","0158328080","nathalie.lemarchand@lease.natixis.fr","","","","","","",""
"300469","","NAUERA ""Biéres et Vins""","","mick.meylan@orange.fr","ZA Le Treytin","","Saint Laurent du Médoc","33112","","","7"
"300765","","NBB LEASE","01 72 31 61 66","","","","","","","",""
"100006","CLIENT","NEELA VANEE TANDOURI","05 56 51 24 91","neelavanee@gmail.com","","","","","","06/01/2018","1"
"200171","CLIENT","NETO VICTOR ""Festival des Pains""","05 58 91 75 74","netovictor@orange.fr","","","","","26/02/2018","25/02/2022","5"
"300021","","NOMADE CAFE","","gaches.delphine@voila.fr","","","","","","","1"
"200254","","NOON CAFE","0559421076","","Galerie des Arenes","AV. legion Tcheque","BAYONNE","64100","","","4"
"200107","CLIENT","NORTH FACE - SARL TGP","09 81 24 68 32","patrice.batcha@neuf.fr","","","","","26/03/2018","25/03/2019","7"
"200228","CLIENT","NORTH FACE - TNF","05 61 21 39 38","patrice.batcha@neuf.fr","52 RUE DES TOURNEURS","","TOULOUSE","31000","01/12/2018","30/05/2019","7"
"300096","","O ' 215","06.18.09.29.97","marcipizza33@gmail.com","215 avenue de l'argonne","","MERIGNAC","33700","","","2"
"301292","CLIENT","O BACCHUS","","dupuyantoine82@gmail.com","539 Avenue du Général de Gaulle","","CADAUJAC","33140","09/01/2019","08/01/2023","13"
"301341","NON CLIENT","O BRASEROS","0650583318","","230 BOULEVARD DE LA PLAGE","","ARCACHON","33120","","","12"
"300448","","O CAPUCINS","09 64 43 15 05","goulem361990@gmail.com","60 Place des capucins","","BORDEAUX","33800","","","7"
"301149","NON CLIENT","O HUIT","0659870926","","8 RUE GEORGE BARRES","","BORDEAUX","33000","","","12"
"200151","","O SANDWICHS","05 59 44 25 65","","","","","","","","7"
"300351","","O Sud Ouest","","melanievoisin40@gmail.com","","","BIARRITZ","64200","","","7"
"300035","","O'BURGER","06.81.22.70.48","","26 AVENUE JEAN MOULIN","","CESTAS","33610","","","2"
"300386","","O'RESTO - HAMADACHE Slimane","09 52 36 71 38","resto.tablecentpourcentbio@gmail.com","16 Quai de bacalan","","BORDEAUX","33300","03/10/2016","02/10/2019","1"
"300179","","OCSEA","05 57 22 57 09","","","","","","","",""
"200045","","OGI BESTA","","","","","","","","","7"
"200281","NON CLIENT","OLEA TRAITEUR","06 72 53 78 10","federicobianchi87@gmail.com","Rue Du Helder","","Biarritz","64200","","","4"
"300003","","OMBRES PORTEES","","contact@ombresportees.fr","21 Rue Condillac","","BORDEAUX","33000","","","1"
"300622","","OPEN GARE","","antoine.malaga@gmail.com","Gare Sncf de Biarritz","","BIARRITZ","64200","","","7"
"FOUR0002","","ORCHESTRA","","bellet@orchestra-software.com","","","","","","",""
"301280","NON CLIENT","ORGANICO","","pedroboccaletti@hotmail.com","ZA Pedebert","","Soorts Hossegor","40150","","","7"
"300055","","ORIGINES TEA  AND COFFEE","05.24.61.78.94","","11 RUE SICARD","","BORDEAUX","33000","","","2"
